FID,fid,the_geom,NAME,UNIT,VILCODE,EACODE,TACODE,DISTCODE,TANAME,DISTRICT,UTMEAST,UTMNORTH,X_COORD,Y_COORD
mw_villagespoints.35603,35603,POINT (34.95856745922008 -15.92785457170433),Sankweche,Vil,30508044082,30508044,30508,305,TA Somba,Blantyre,709660.1563,8238061.25,34.95839,-15.90947
mw_villagespoints.35604,35604,POINT (34.95856745922008 -15.92785457170433),Kumbokola,Vil,30508044083,30508044,30508,305,TA Somba,Blantyre,709660.1563,8238061.25,34.95839,-15.90947
mw_villagespoints.35605,35605,POINT (34.937399544414994 -15.92961802204525),Mbendera,Vil,30508045030,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35606,35606,POINT (34.937399544414994 -15.92961802204525),Matowa,Vil,30508045090,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35607,35607,POINT (34.937399544414994 -15.92961802204525),Nambanja,Vil,30508045084,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35608,35608,POINT (34.937399544414994 -15.92961802204525),Namonde,Vil,30508045092,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35609,35609,POINT (34.937399544414994 -15.92961802204525),Maluwa,Vil,30508045152,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35610,35610,POINT (34.937399544414994 -15.92961802204525),Binali,Vil,30508045153,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35611,35611,POINT (34.937399544414994 -15.92961802204525),Kanthimbanya,Vil,30508045052,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35612,35612,POINT (34.937399544414994 -15.92961802204525),Chasemphana,Vil,30508045146,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35613,35613,POINT (34.937399544414994 -15.92961802204525),Mbame,Vil,30508045151,30508045,30508,305,TA Somba,Blantyre,707391.625,8237887.25,34.93722,-15.91123
mw_villagespoints.35614,35614,POINT (34.93959990466249 -15.94467261284598),Kumbendera,Vil,30508046030,30508046,30508,305,TA Somba,Blantyre,707611.75,8236219,34.93942,-15.92629
mw_villagespoints.35615,35615,POINT (34.93959990466249 -15.94467261284598),Chasemphana,Vil,30508046146,30508046,30508,305,TA Somba,Blantyre,707611.75,8236219,34.93942,-15.92629
mw_villagespoints.35616,35616,POINT (34.95485270968296 -15.946107039883294),Kumbendera,Vil,30508047030,30508047,30508,305,TA Somba,Blantyre,709243.4375,8236045,34.95467,-15.92772
mw_villagespoints.35617,35617,POINT (34.946372922697776 -15.968642761450281),Kanthimbanya,Vil,30508048052,30508048,30508,305,TA Somba,Blantyre,708312.178,8233559.5,34.9462,-15.95026
mw_villagespoints.35618,35618,POINT (34.925017454594204 -15.953527724977764),Kanthimbanya,Vil,30508049052,30508049,30508,305,TA Somba,Blantyre,706041.3125,8235253.5,34.92484,-15.93514
mw_villagespoints.35619,35619,POINT (34.90658156416372 -15.947901780853517),Katsala Mbande,Vil,30508050112,30508050,30508,305,TA Somba,Blantyre,704073.125,8235894.25,34.90641,-15.92951
mw_villagespoints.35620,35620,POINT (34.90658156416372 -15.947901780853517),Kapalaliza,Vil,30508050091,30508050,30508,305,TA Somba,Blantyre,704073.125,8235894.25,34.90641,-15.92951
mw_villagespoints.35621,35621,POINT (34.90081632303757 -15.987551561992145),Chepuka,Vil,30508051087,30508051,30508,305,TA Somba,Blantyre,703415.7813,8231512,34.90064,-15.96916
